time_key,date,hour,day,week,month,quarter,year
T062738,09-05-2016 16:46,16,09,2nd Week,05,Q2,2016
T062739,20-11-2018 04:27,04,20,3rd Week,11,Q4,2018
T062740,27-10-2018 09:53,09,27,4th Week,10,Q4,2018
T062741,11-07-2014 04:57,04,11,2nd Week,07,Q3,2014
T062742,02-10-2019 01:43,01,02,1st Week,10,Q4,2019
T062743,19-06-2014 18:34,18,19,3rd Week,06,Q2,2014
T062744,25-07-2016 03:08,03,25,4th Week,07,Q3,2016
T062745,06-07-2015 05:04,05,06,1st Week,07,Q3,2015
T062746,02-04-2019 04:32,04,02,1st Week,04,Q2,2019
T062747,12-12-2018 11:00,11,12,2nd Week,12,Q4,2018
T062748,08-09-2016 17:57,17,08,2nd Week,09,Q3,2016
T062749,06-05-2016 22:44,22,06,1st Week,05,Q2,2016
T062750,08-10-2016 12:02,12,08,2nd Week,10,Q4,2016
T062751,11-07-2020 04:31,04,11,2nd Week,07,Q3,2020
T062752,05-03-2016 14:24,14,05,1st Week,03,Q1,2016
T062753,24-05-2018 03:09,03,24,4th Week,05,Q2,2018
T062754,28-01-2020 09:20,09,28,4th Week,01,Q1,2020
T062755,19-04-2017 03:41,03,19,3rd Week,04,Q2,2017
T062756,17-12-2017 07:44,07,17,3rd Week,12,Q4,2017
T062757,05-11-2017 16:38,16,05,1st Week,11,Q4,2017
T062758,23-09-2019 03:42,03,23,4th Week,09,Q3,2019
T062759,04-04-2018 21:15,21,04,1st Week,04,Q2,2018
T062760,27-03-2019 17:29,17,27,4th Week,03,Q1,2019
T062761,20-08-2015 01:12,01,20,3rd Week,08,Q3,2015
T062762,13-04-2014 17:23,17,13,2nd Week,04,Q2,2014
T062763,22-08-2017 09:13,09,22,4th Week,08,Q3,2017
T062764,04-08-2016 19:33,19,04,1st Week,08,Q3,2016
T062765,21-05-2017 07:08,07,21,3rd Week,05,Q2,2017
T062766,29-04-2020 07:43,07,29,4th Week,04,Q2,2020
T062767,05-12-2017 15:01,15,05,1st Week,12,Q4,2017
T062768,31-03-2020 05:41,05,31,4th Week,03,Q1,2020
T062769,16-05-2015 08:56,08,16,3rd Week,05,Q2,2015
T062770,03-04-2014 07:37,07,03,1st Week,04,Q2,2014
T062771,31-01-2018 20:50,20,31,4th Week,01,Q1,2018
T062772,18-04-2019 01:58,01,18,3rd Week,04,Q2,2019
T062773,15-12-2018 06:21,06,15,3rd Week,12,Q4,2018
T062774,25-08-2015 06:36,06,25,4th Week,08,Q3,2015
T062775,05-10-2014 13:50,13,05,1st Week,10,Q4,2014
T062776,09-07-2019 00:07,00,09,2nd Week,07,Q3,2019
T062777,08-03-2016 03:53,03,08,2nd Week,03,Q1,2016
T062778,25-11-2016 00:12,00,25,4th Week,11,Q4,2016
T062779,23-09-2018 01:38,01,23,4th Week,09,Q3,2018
T062780,09-05-2017 21:24,21,09,2nd Week,05,Q2,2017
T062781,25-06-2017 03:21,03,25,4th Week,06,Q2,2017
T062782,02-06-2015 13:53,13,02,1st Week,06,Q2,2015
T062783,14-01-2016 03:56,03,14,2nd Week,01,Q1,2016
T062784,29-07-2019 12:22,12,29,4th Week,07,Q3,2019
T062785,26-03-2018 06:18,06,26,4th Week,03,Q1,2018
T062786,18-08-2018 11:27,11,18,3rd Week,08,Q3,2018
T062787,27-07-2015 04:03,04,27,4th Week,07,Q3,2015
T062788,16-09-2014 06:53,06,16,3rd Week,09,Q3,2014
T062789,20-03-2016 00:23,00,20,3rd Week,03,Q1,2016
T062790,17-04-2016 20:20,20,17,3rd Week,04,Q2,2016
T062791,18-05-2015 12:30,12,18,3rd Week,05,Q2,2015
T062792,22-03-2019 06:48,06,22,4th Week,03,Q1,2019
T062793,21-07-2020 08:27,08,21,3rd Week,07,Q3,2020
T062794,16-12-2015 20:23,20,16,3rd Week,12,Q4,2015
T062795,17-05-2020 17:21,17,17,3rd Week,05,Q2,2020
T062796,12-06-2018 04:04,04,12,2nd Week,06,Q2,2018
T062797,20-08-2014 04:58,04,20,3rd Week,08,Q3,2014
T062798,16-05-2020 03:29,03,16,3rd Week,05,Q2,2020
T062799,16-11-2017 18:20,18,16,3rd Week,11,Q4,2017
T062800,13-01-2018 16:24,16,13,2nd Week,01,Q1,2018
T062801,07-03-2018 09:15,09,07,1st Week,03,Q1,2018
T062802,23-02-2014 10:18,10,23,4th Week,02,Q1,2014
T062803,27-03-2017 13:39,13,27,4th Week,03,Q1,2017
T062804,17-08-2015 10:58,10,17,3rd Week,08,Q3,2015
T062805,05-03-2015 08:26,08,05,1st Week,03,Q1,2015
T062806,23-12-2020 20:52,20,23,4th Week,12,Q4,2020
T062807,02-05-2018 14:13,14,02,1st Week,05,Q2,2018
T062808,30-04-2019 12:10,12,30,4th Week,04,Q2,2019
T062809,19-01-2018 04:44,04,19,3rd Week,01,Q1,2018
T062810,24-07-2020 15:01,15,24,4th Week,07,Q3,2020
T062811,30-01-2019 13:59,13,30,4th Week,01,Q1,2019
T062812,12-12-2018 01:08,01,12,2nd Week,12,Q4,2018
T062813,17-11-2014 15:52,15,17,3rd Week,11,Q4,2014
T062814,14-07-2020 23:18,23,14,2nd Week,07,Q3,2020
T062815,28-01-2016 03:33,03,28,4th Week,01,Q1,2016
T062816,10-03-2016 21:12,21,10,2nd Week,03,Q1,2016
T062817,25-09-2018 08:14,08,25,4th Week,09,Q3,2018
T062818,19-12-2017 01:22,01,19,3rd Week,12,Q4,2017
T062819,08-07-2016 22:20,22,08,2nd Week,07,Q3,2016
T062820,30-04-2020 23:25,23,30,4th Week,04,Q2,2020
T062821,13-06-2020 05:25,05,13,2nd Week,06,Q2,2020
T062822,23-11-2018 07:44,07,23,4th Week,11,Q4,2018
T062823,05-06-2015 09:05,09,05,1st Week,06,Q2,2015
T062824,22-07-2020 03:24,03,22,4th Week,07,Q3,2020
T062825,25-02-2015 09:42,09,25,4th Week,02,Q1,2015
T062826,05-04-2016 16:06,16,05,1st Week,04,Q2,2016
T062827,29-07-2014 19:06,19,29,4th Week,07,Q3,2014
T062828,05-09-2014 11:12,11,05,1st Week,09,Q3,2014
T062829,24-08-2017 05:59,05,24,4th Week,08,Q3,2017
T062830,14-08-2014 02:35,02,14,2nd Week,08,Q3,2014
T062831,17-07-2018 05:46,05,17,3rd Week,07,Q3,2018
T062832,22-09-2018 21:15,21,22,4th Week,09,Q3,2018
T062833,19-11-2018 05:48,05,19,3rd Week,11,Q4,2018
T062834,15-08-2018 19:34,19,15,3rd Week,08,Q3,2018
T062835,02-04-2019 12:17,12,02,1st Week,04,Q2,2019
T062836,01-02-2016 05:13,05,01,1st Week,02,Q1,2016
T062837,07-02-2018 10:21,10,07,1st Week,02,Q1,2018
T062838,11-03-2019 19:33,19,11,2nd Week,03,Q1,2019
T062839,05-04-2016 06:52,06,05,1st Week,04,Q2,2016
T062840,13-04-2017 05:26,05,13,2nd Week,04,Q2,2017
T062841,09-03-2020 14:27,14,09,2nd Week,03,Q1,2020
T062842,04-12-2015 01:39,01,04,1st Week,12,Q4,2015
T062843,18-04-2018 06:06,06,18,3rd Week,04,Q2,2018
T062844,02-04-2017 14:42,14,02,1st Week,04,Q2,2017
T062845,08-04-2014 06:51,06,08,2nd Week,04,Q2,2014
T062846,17-02-2019 15:44,15,17,3rd Week,02,Q1,2019
T062847,11-01-2021 23:36,23,11,2nd Week,01,Q1,2021
T062848,18-10-2018 18:05,18,18,3rd Week,10,Q4,2018
T062849,12-06-2019 08:58,08,12,2nd Week,06,Q2,2019
T062850,15-12-2016 19:27,19,15,3rd Week,12,Q4,2016
T062851,10-09-2019 11:14,11,10,2nd Week,09,Q3,2019
T062852,18-01-2016 02:11,02,18,3rd Week,01,Q1,2016
T062853,28-09-2015 14:51,14,28,4th Week,09,Q3,2015
T062854,28-01-2015 02:51,02,28,4th Week,01,Q1,2015
T062855,30-05-2016 06:15,06,30,4th Week,05,Q2,2016
T062856,31-08-2017 15:18,15,31,4th Week,08,Q3,2017
T062857,14-06-2018 11:05,11,14,2nd Week,06,Q2,2018
T062858,10-04-2019 14:22,14,10,2nd Week,04,Q2,2019
T062859,10-06-2019 22:59,22,10,2nd Week,06,Q2,2019
T062860,31-10-2019 22:12,22,31,4th Week,10,Q4,2019
T062861,03-11-2014 16:10,16,03,1st Week,11,Q4,2014
T062862,26-08-2018 06:23,06,26,4th Week,08,Q3,2018
T062863,25-09-2017 05:27,05,25,4th Week,09,Q3,2017
T062864,22-02-2018 18:47,18,22,4th Week,02,Q1,2018
T062865,22-12-2017 20:12,20,22,4th Week,12,Q4,2017
T062866,02-04-2016 15:59,15,02,1st Week,04,Q2,2016
T062867,21-03-2018 13:28,13,21,3rd Week,03,Q1,2018
T062868,03-09-2019 17:22,17,03,1st Week,09,Q3,2019
T062869,20-05-2014 18:52,18,20,3rd Week,05,Q2,2014
T062870,19-03-2020 09:56,09,19,3rd Week,03,Q1,2020
T062871,01-12-2014 06:30,06,01,1st Week,12,Q4,2014
T062872,20-05-2019 15:23,15,20,3rd Week,05,Q2,2019
T062873,24-11-2018 17:53,17,24,4th Week,11,Q4,2018
T062874,01-09-2016 16:37,16,01,1st Week,09,Q3,2016
T062875,23-11-2020 20:08,20,23,4th Week,11,Q4,2020
T062876,15-09-2020 04:45,04,15,3rd Week,09,Q3,2020
T062877,18-09-2017 20:52,20,18,3rd Week,09,Q3,2017
T062878,05-05-2014 22:50,22,05,1st Week,05,Q2,2014
T062879,02-06-2019 11:06,11,02,1st Week,06,Q2,2019
T062880,07-02-2015 01:14,01,07,1st Week,02,Q1,2015
T062881,07-06-2016 16:38,16,07,1st Week,06,Q2,2016
T062882,03-09-2015 23:39,23,03,1st Week,09,Q3,2015
T062883,14-06-2018 18:55,18,14,2nd Week,06,Q2,2018
T062884,20-01-2020 07:21,07,20,3rd Week,01,Q1,2020
T062885,30-10-2014 13:43,13,30,4th Week,10,Q4,2014
T062886,07-02-2017 08:15,08,07,1st Week,02,Q1,2017
T062887,23-10-2014 23:31,23,23,4th Week,10,Q4,2014
T062888,15-09-2016 17:41,17,15,3rd Week,09,Q3,2016
T062889,17-05-2016 00:57,00,17,3rd Week,05,Q2,2016
T062890,17-02-2020 11:34,11,17,3rd Week,02,Q1,2020
T062891,06-02-2018 00:13,00,06,1st Week,02,Q1,2018
T062892,09-09-2019 15:02,15,09,2nd Week,09,Q3,2019
T062893,23-08-2016 14:13,14,23,4th Week,08,Q3,2016
T062894,29-06-2020 17:31,17,29,4th Week,06,Q2,2020
T062895,21-01-2015 09:34,09,21,3rd Week,01,Q1,2015
T062896,05-02-2014 12:41,12,05,1st Week,02,Q1,2014
T062897,02-08-2020 05:37,05,02,1st Week,08,Q3,2020
T062898,03-05-2017 01:21,01,03,1st Week,05,Q2,2017
T062899,31-08-2015 19:44,19,31,4th Week,08,Q3,2015
T062900,29-03-2014 06:49,06,29,4th Week,03,Q1,2014
T062901,24-11-2020 05:06,05,24,4th Week,11,Q4,2020
T062902,23-03-2018 19:55,19,23,4th Week,03,Q1,2018
T062903,07-07-2014 18:12,18,07,1st Week,07,Q3,2014
T062904,07-02-2018 14:26,14,07,1st Week,02,Q1,2018
T062905,03-07-2015 01:22,01,03,1st Week,07,Q3,2015
T062906,16-10-2015 14:23,14,16,3rd Week,10,Q4,2015
T062907,26-06-2017 16:59,16,26,4th Week,06,Q2,2017
T062908,21-11-2016 20:55,20,21,3rd Week,11,Q4,2016
T062909,22-10-2017 12:41,12,22,4th Week,10,Q4,2017
T062910,04-03-2018 11:07,11,04,1st Week,03,Q1,2018
T062911,17-07-2018 21:27,21,17,3rd Week,07,Q3,2018
T062912,27-04-2020 06:39,06,27,4th Week,04,Q2,2020
T062913,01-10-2015 18:41,18,01,1st Week,10,Q4,2015
T062914,15-01-2018 14:09,14,15,3rd Week,01,Q1,2018
T062915,18-06-2014 16:26,16,18,3rd Week,06,Q2,2014
T062916,18-12-2018 11:50,11,18,3rd Week,12,Q4,2018
T062917,11-12-2015 04:52,04,11,2nd Week,12,Q4,2015
T062918,08-05-2017 10:08,10,08,2nd Week,05,Q2,2017
T062919,18-09-2014 06:38,06,18,3rd Week,09,Q3,2014
T062920,02-09-2019 11:10,11,02,1st Week,09,Q3,2019
T062921,30-06-2015 17:49,17,30,4th Week,06,Q2,2015
T062922,21-05-2019 19:12,19,21,3rd Week,05,Q2,2019
T062923,04-05-2015 09:55,09,04,1st Week,05,Q2,2015
T062924,25-03-2014 01:56,01,25,4th Week,03,Q1,2014
T062925,25-08-2014 06:18,06,25,4th Week,08,Q3,2014
T062926,17-08-2020 07:20,07,17,3rd Week,08,Q3,2020
T062927,17-01-2019 20:21,20,17,3rd Week,01,Q1,2019
T062928,01-12-2020 07:30,07,01,1st Week,12,Q4,2020
T062929,30-05-2014 09:09,09,30,4th Week,05,Q2,2014
T062930,25-11-2016 12:14,12,25,4th Week,11,Q4,2016
T062931,04-02-2020 14:00,14,04,1st Week,02,Q1,2020
T062932,21-03-2018 07:21,07,21,3rd Week,03,Q1,2018
T062933,13-06-2020 20:45,20,13,2nd Week,06,Q2,2020
T062934,04-09-2019 03:24,03,04,1st Week,09,Q3,2019
T062935,15-04-2017 10:20,10,15,3rd Week,04,Q2,2017
T062936,09-04-2020 10:58,10,09,2nd Week,04,Q2,2020
T062937,28-04-2017 03:07,03,28,4th Week,04,Q2,2017
T062938,27-02-2020 05:02,05,27,4th Week,02,Q1,2020
T062939,28-12-2015 01:24,01,28,4th Week,12,Q4,2015
T062940,17-04-2014 13:24,13,17,3rd Week,04,Q2,2014
T062941,31-10-2017 00:55,00,31,4th Week,10,Q4,2017
T062942,27-06-2020 11:49,11,27,4th Week,06,Q2,2020
T062943,30-07-2015 11:35,11,30,4th Week,07,Q3,2015
T062944,24-07-2019 23:32,23,24,4th Week,07,Q3,2019
T062945,28-11-2020 19:53,19,28,4th Week,11,Q4,2020
T062946,17-05-2016 19:12,19,17,3rd Week,05,Q2,2016
T062947,13-06-2020 22:19,22,13,2nd Week,06,Q2,2020
T062948,14-06-2019 05:12,05,14,2nd Week,06,Q2,2019
T062949,09-09-2015 03:23,03,09,2nd Week,09,Q3,2015
T062950,01-12-2017 15:40,15,01,1st Week,12,Q4,2017
T062951,25-06-2016 04:58,04,25,4th Week,06,Q2,2016
T062952,29-03-2014 12:41,12,29,4th Week,03,Q1,2014
T062953,04-01-2017 13:12,13,04,1st Week,01,Q1,2017
T062954,12-06-2018 10:35,10,12,2nd Week,06,Q2,2018
T062955,13-05-2014 22:57,22,13,2nd Week,05,Q2,2014
T062956,13-09-2015 16:34,16,13,2nd Week,09,Q3,2015
T062957,21-02-2015 18:55,18,21,3rd Week,02,Q1,2015
T062958,14-10-2018 09:31,09,14,2nd Week,10,Q4,2018
T062959,07-07-2017 01:19,01,07,1st Week,07,Q3,2017
T062960,03-09-2016 08:53,08,03,1st Week,09,Q3,2016
T062961,05-10-2019 20:12,20,05,1st Week,10,Q4,2019
T062962,25-08-2014 05:19,05,25,4th Week,08,Q3,2014
T062963,30-12-2018 04:24,04,30,4th Week,12,Q4,2018
T062964,21-11-2015 06:48,06,21,3rd Week,11,Q4,2015
T062965,30-09-2018 23:53,23,30,4th Week,09,Q3,2018
T062966,04-02-2017 11:10,11,04,1st Week,02,Q1,2017
T062967,30-10-2019 01:32,01,30,4th Week,10,Q4,2019
T062968,20-03-2014 21:08,21,20,3rd Week,03,Q1,2014
T062969,02-05-2017 03:57,03,02,1st Week,05,Q2,2017
T062970,20-03-2018 08:15,08,20,3rd Week,03,Q1,2018
T062971,20-05-2015 06:30,06,20,3rd Week,05,Q2,2015
T062972,02-10-2016 18:27,18,02,1st Week,10,Q4,2016
T062973,24-04-2016 23:13,23,24,4th Week,04,Q2,2016
T062974,25-09-2014 18:11,18,25,4th Week,09,Q3,2014
T062975,24-05-2015 18:35,18,24,4th Week,05,Q2,2015
T062976,06-09-2019 10:03,10,06,1st Week,09,Q3,2019
T062977,06-09-2017 22:37,22,06,1st Week,09,Q3,2017
T062978,17-04-2017 21:52,21,17,3rd Week,04,Q2,2017
T062979,14-12-2020 06:11,06,14,2nd Week,12,Q4,2020
T062980,05-07-2015 21:00,21,05,1st Week,07,Q3,2015
T062981,05-03-2015 16:36,16,05,1st Week,03,Q1,2015
T062982,20-07-2019 18:48,18,20,3rd Week,07,Q3,2019
T062983,01-05-2020 19:03,19,01,1st Week,05,Q2,2020
T062984,23-08-2020 01:45,01,23,4th Week,08,Q3,2020
T062985,20-06-2017 00:50,00,20,3rd Week,06,Q2,2017
T062986,25-03-2017 22:39,22,25,4th Week,03,Q1,2017
T062987,26-04-2018 09:29,09,26,4th Week,04,Q2,2018
T062988,15-01-2021 13:10,13,15,3rd Week,01,Q1,2021
T062989,02-07-2018 06:36,06,02,1st Week,07,Q3,2018
T062990,12-07-2019 01:39,01,12,2nd Week,07,Q3,2019
T062991,20-07-2015 02:55,02,20,3rd Week,07,Q3,2015
T062992,24-12-2014 02:33,02,24,4th Week,12,Q4,2014
T062993,12-07-2020 13:11,13,12,2nd Week,07,Q3,2020
T062994,30-01-2014 20:17,20,30,4th Week,01,Q1,2014
T062995,26-03-2020 13:13,13,26,4th Week,03,Q1,2020
T062996,09-05-2015 19:05,19,09,2nd Week,05,Q2,2015
T062997,28-05-2019 22:09,22,28,4th Week,05,Q2,2019
T062998,06-01-2020 19:53,19,06,1st Week,01,Q1,2020
T062999,28-06-2019 11:22,11,28,4th Week,06,Q2,2019
T063000,10-01-2017 00:05,00,10,2nd Week,01,Q1,2017
T063001,11-12-2018 22:44,22,11,2nd Week,12,Q4,2018
T063002,03-03-2015 15:42,15,03,1st Week,03,Q1,2015
T063003,01-07-2018 07:35,07,01,1st Week,07,Q3,2018
T063004,26-10-2016 18:13,18,26,4th Week,10,Q4,2016
T063005,06-07-2014 03:33,03,06,1st Week,07,Q3,2014
T063006,06-05-2019 13:33,13,06,1st Week,05,Q2,2019
T063007,18-08-2017 14:14,14,18,3rd Week,08,Q3,2017
T063008,12-12-2017 17:32,17,12,2nd Week,12,Q4,2017
T063009,24-06-2019 13:08,13,24,4th Week,06,Q2,2019
T063010,17-09-2015 19:44,19,17,3rd Week,09,Q3,2015
T063011,10-08-2016 12:03,12,10,2nd Week,08,Q3,2016
T063012,04-12-2014 16:47,16,04,1st Week,12,Q4,2014
T063013,19-04-2015 19:05,19,19,3rd Week,04,Q2,2015
T063014,15-09-2016 18:16,18,15,3rd Week,09,Q3,2016
T063015,07-03-2018 16:18,16,07,1st Week,03,Q1,2018
T063016,06-10-2020 16:49,16,06,1st Week,10,Q4,2020
T063017,29-07-2017 06:19,06,29,4th Week,07,Q3,2017
T063018,06-04-2015 23:01,23,06,1st Week,04,Q2,2015
T063019,06-01-2019 10:43,10,06,1st Week,01,Q1,2019
T063020,19-04-2017 00:14,00,19,3rd Week,04,Q2,2017
T063021,12-11-2016 22:13,22,12,2nd Week,11,Q4,2016
T063022,16-04-2020 13:51,13,16,3rd Week,04,Q2,2020
T063023,21-02-2019 16:38,16,21,3rd Week,02,Q1,2019
T063024,26-12-2020 08:07,08,26,4th Week,12,Q4,2020
T063025,08-08-2019 17:28,17,08,2nd Week,08,Q3,2019
T063026,01-08-2019 05:15,05,01,1st Week,08,Q3,2019
T063027,08-09-2015 02:31,02,08,2nd Week,09,Q3,2015
T063028,27-07-2018 01:01,01,27,4th Week,07,Q3,2018
T063029,14-11-2016 02:13,02,14,2nd Week,11,Q4,2016
T063030,18-05-2018 16:15,16,18,3rd Week,05,Q2,2018
T063031,13-03-2019 00:53,00,13,2nd Week,03,Q1,2019
T063032,17-08-2019 09:48,09,17,3rd Week,08,Q3,2019
T063033,02-10-2016 12:16,12,02,1st Week,10,Q4,2016
T063034,02-07-2015 07:48,07,02,1st Week,07,Q3,2015
T063035,26-02-2018 18:58,18,26,4th Week,02,Q1,2018
T063036,06-01-2017 08:08,08,06,1st Week,01,Q1,2017
T063037,18-01-2019 20:36,20,18,3rd Week,01,Q1,2019
T063038,09-02-2019 05:27,05,09,2nd Week,02,Q1,2019
T063039,17-08-2015 07:34,07,17,3rd Week,08,Q3,2015
T063040,22-10-2020 18:53,18,22,4th Week,10,Q4,2020
T063041,11-02-2015 17:29,17,11,2nd Week,02,Q1,2015
T063042,07-06-2020 02:31,02,07,1st Week,06,Q2,2020
T063043,24-09-2016 19:29,19,24,4th Week,09,Q3,2016
T063044,15-03-2020 03:36,03,15,3rd Week,03,Q1,2020
T063045,09-05-2017 04:33,04,09,2nd Week,05,Q2,2017
T063046,03-07-2014 16:05,16,03,1st Week,07,Q3,2014
T063047,20-05-2020 12:37,12,20,3rd Week,05,Q2,2020
T063048,17-07-2018 18:52,18,17,3rd Week,07,Q3,2018
T063049,03-03-2020 05:16,05,03,1st Week,03,Q1,2020
T063050,14-03-2015 06:35,06,14,2nd Week,03,Q1,2015
T063051,16-03-2017 03:18,03,16,3rd Week,03,Q1,2017
T063052,20-12-2016 01:19,01,20,3rd Week,12,Q4,2016
T063053,25-11-2014 21:01,21,25,4th Week,11,Q4,2014
T063054,16-08-2017 19:24,19,16,3rd Week,08,Q3,2017
T063055,08-03-2019 15:37,15,08,2nd Week,03,Q1,2019
T063056,05-01-2015 05:36,05,05,1st Week,01,Q1,2015
T063057,13-03-2014 23:41,23,13,2nd Week,03,Q1,2014
T063058,25-09-2017 16:35,16,25,4th Week,09,Q3,2017
T063059,02-06-2019 08:36,08,02,1st Week,06,Q2,2019
T063060,01-05-2017 23:21,23,01,1st Week,05,Q2,2017
T063061,02-11-2020 01:30,01,02,1st Week,11,Q4,2020
T063062,15-03-2015 04:16,04,15,3rd Week,03,Q1,2015
T063063,18-01-2021 21:18,21,18,3rd Week,01,Q1,2021
T063064,13-11-2016 20:32,20,13,2nd Week,11,Q4,2016
T063065,05-09-2017 02:39,02,05,1st Week,09,Q3,2017
T063066,16-12-2016 08:31,08,16,3rd Week,12,Q4,2016
T063067,15-08-2017 04:24,04,15,3rd Week,08,Q3,2017
T063068,19-03-2019 23:46,23,19,3rd Week,03,Q1,2019
T063069,07-10-2014 01:04,01,07,1st Week,10,Q4,2014
T063070,03-09-2019 00:26,00,03,1st Week,09,Q3,2019
T063071,06-04-2016 08:44,08,06,1st Week,04,Q2,2016
T063072,13-01-2021 04:41,04,13,2nd Week,01,Q1,2021
T063073,17-02-2017 07:11,07,17,3rd Week,02,Q1,2017
T063074,26-04-2016 08:41,08,26,4th Week,04,Q2,2016
T063075,05-11-2020 00:23,00,05,1st Week,11,Q4,2020
T063076,13-08-2018 03:41,03,13,2nd Week,08,Q3,2018
T063077,02-04-2016 09:29,09,02,1st Week,04,Q2,2016
T063078,08-05-2020 20:17,20,08,2nd Week,05,Q2,2020
T063079,06-08-2017 14:07,14,06,1st Week,08,Q3,2017
T063080,21-10-2016 20:32,20,21,3rd Week,10,Q4,2016
T063081,14-08-2015 17:32,17,14,2nd Week,08,Q3,2015
T063082,09-08-2014 21:34,21,09,2nd Week,08,Q3,2014
T063083,03-08-2017 06:49,06,03,1st Week,08,Q3,2017
T063084,30-05-2015 09:16,09,30,4th Week,05,Q2,2015
T063085,09-08-2014 08:52,08,09,2nd Week,08,Q3,2014
T063086,24-08-2014 17:25,17,24,4th Week,08,Q3,2014
T063087,15-10-2019 17:34,17,15,3rd Week,10,Q4,2019
T063088,26-02-2017 07:19,07,26,4th Week,02,Q1,2017
T063089,03-05-2018 09:40,09,03,1st Week,05,Q2,2018
T063090,21-04-2018 11:56,11,21,3rd Week,04,Q2,2018
T063091,14-09-2014 17:00,17,14,2nd Week,09,Q3,2014
T063092,23-03-2019 08:48,08,23,4th Week,03,Q1,2019
T063093,27-07-2020 00:07,00,27,4th Week,07,Q3,2020
T063094,05-04-2020 06:03,06,05,1st Week,04,Q2,2020
T063095,07-11-2020 21:14,21,07,1st Week,11,Q4,2020
T063096,06-10-2016 14:42,14,06,1st Week,10,Q4,2016
T063097,20-03-2016 05:12,05,20,3rd Week,03,Q1,2016
T063098,17-11-2020 13:17,13,17,3rd Week,11,Q4,2020
T063099,02-07-2014 00:26,00,02,1st Week,07,Q3,2014
T063100,11-06-2016 00:30,00,11,2nd Week,06,Q2,2016
T063101,31-01-2020 14:28,14,31,4th Week,01,Q1,2020
T063102,29-05-2016 18:47,18,29,4th Week,05,Q2,2016
T063103,09-08-2016 20:54,20,09,2nd Week,08,Q3,2016
T063104,26-12-2018 18:28,18,26,4th Week,12,Q4,2018
T063105,05-07-2015 04:16,04,05,1st Week,07,Q3,2015
T063106,01-06-2015 16:04,16,01,1st Week,06,Q2,2015
T063107,16-09-2018 02:34,02,16,3rd Week,09,Q3,2018
T063108,30-03-2015 02:56,02,30,4th Week,03,Q1,2015
T063109,21-10-2018 18:24,18,21,3rd Week,10,Q4,2018
T063110,04-01-2016 19:35,19,04,1st Week,01,Q1,2016
T063111,25-08-2014 06:55,06,25,4th Week,08,Q3,2014
T063112,19-04-2014 23:01,23,19,3rd Week,04,Q2,2014
T063113,13-11-2017 21:07,21,13,2nd Week,11,Q4,2017
T063114,26-05-2018 13:15,13,26,4th Week,05,Q2,2018
T063115,23-08-2018 04:42,04,23,4th Week,08,Q3,2018
T063116,29-03-2015 11:17,11,29,4th Week,03,Q1,2015
T063117,08-02-2016 03:42,03,08,2nd Week,02,Q1,2016
T063118,22-04-2019 18:24,18,22,4th Week,04,Q2,2019
T063119,25-01-2018 23:55,23,25,4th Week,01,Q1,2018
T063120,18-10-2016 07:22,07,18,3rd Week,10,Q4,2016
T063121,19-04-2016 08:43,08,19,3rd Week,04,Q2,2016
T063122,24-03-2019 09:10,09,24,4th Week,03,Q1,2019
T063123,24-05-2018 00:45,00,24,4th Week,05,Q2,2018
T063124,25-01-2019 08:54,08,25,4th Week,01,Q1,2019
T063125,17-01-2015 08:12,08,17,3rd Week,01,Q1,2015
T063126,28-08-2018 18:19,18,28,4th Week,08,Q3,2018
T063127,06-09-2019 10:13,10,06,1st Week,09,Q3,2019
T063128,14-02-2018 23:10,23,14,2nd Week,02,Q1,2018
T063129,13-12-2016 15:20,15,13,2nd Week,12,Q4,2016
T063130,29-09-2018 04:03,04,29,4th Week,09,Q3,2018
T063131,09-08-2015 23:37,23,09,2nd Week,08,Q3,2015
T063132,01-09-2017 22:45,22,01,1st Week,09,Q3,2017
T063133,29-10-2015 19:07,19,29,4th Week,10,Q4,2015
T063134,19-06-2018 06:32,06,19,3rd Week,06,Q2,2018
T063135,21-03-2020 17:42,17,21,3rd Week,03,Q1,2020
T063136,08-07-2015 19:54,19,08,2nd Week,07,Q3,2015
T063137,29-03-2017 04:48,04,29,4th Week,03,Q1,2017
T063138,12-06-2014 07:32,07,12,2nd Week,06,Q2,2014
T063139,06-11-2020 08:02,08,06,1st Week,11,Q4,2020
T063140,10-11-2019 00:24,00,10,2nd Week,11,Q4,2019
T063141,10-04-2017 03:40,03,10,2nd Week,04,Q2,2017
T063142,05-10-2015 14:36,14,05,1st Week,10,Q4,2015
T063143,30-11-2020 07:49,07,30,4th Week,11,Q4,2020
T063144,29-08-2017 07:18,07,29,4th Week,08,Q3,2017
T063145,19-10-2020 04:23,04,19,3rd Week,10,Q4,2020
T063146,05-01-2015 01:12,01,05,1st Week,01,Q1,2015
T063147,23-05-2018 23:33,23,23,4th Week,05,Q2,2018
T063148,14-05-2020 23:45,23,14,2nd Week,05,Q2,2020
T063149,10-04-2015 12:34,12,10,2nd Week,04,Q2,2015
T063150,22-04-2014 04:15,04,22,4th Week,04,Q2,2014
T063151,30-06-2014 14:24,14,30,4th Week,06,Q2,2014
T063152,02-05-2015 13:00,13,02,1st Week,05,Q2,2015
T063153,17-03-2017 17:06,17,17,3rd Week,03,Q1,2017
T063154,18-07-2019 20:09,20,18,3rd Week,07,Q3,2019
